Date, Open, High, Low, Close, Volume
4/10/2012,117.28,118.22,114.45,114.56,5771354
4/11/2012,116.37,117.02,115.56,115.93,4181239
4/12/2012,116.57,120.41,116,120.39,5517478
4/13/2012,119.99,120.09,114.89,115.09,6377374
4/16/2012,117.12,118.41,114.96,117.73,7137585
4/17/2012,119.37,119.77,116.24,116.86,12902060
4/18/2012,114.76,116.79,114.23,115.33,6642033
4/19/2012,115.1,115.48,112.47,113.6,9245345
4/20/2012,113.91,114.17,112.32,112.44,5374633
4/23/2012,110.52,111.94,110.07,111.75,7049117
4/24/2012,111.56,114.25,111.04,114.11,4703324
4/25/2012,115.11,115.11,112.72,113.98,5081595
4/26/2012,113.43,115.55,113.08,114.56,4589609
4/27/2012,114.23,114.99,113.34,114.41,3684667
4/30/2012,114.19,115.3,113.61,115.15,4240698
5/1/2012,114.84,116.48,114.15,115.33,4309181
5/2/2012,114.1,114.47,112.77,113.77,3957172
5/3/2012,113.98,114.2799,110.81,111.53,4856784
5/4/2012,110.78,110.9,108.8,108.99,5500053
5/7/2012,108.53,110.86,108.29,110.04,3268158
5/8/2012,108.99,110.19,107.77,109.37,4065890
5/9/2012,107.3,108.64,106.66,107.29,4780141
5/10/2012,108.56,109.36,106.12,106.32,4694106
5/11/2012,103.42,103.79,101.59,102.13,10634940
5/14/2012,100.86,101.07,99.32,99.77,10077670
5/15/2012,100.14,101.77,99.78,99.87,5657325
5/16/2012,100.55,102.14,98.2,98.2,5798541
5/17/2012,98.57,99.94,97.08,97.08,6377810
5/18/2012,97.53,97.902,95,95.49,7189795
5/21/2012,94.8,97.55,94,96.51,5315265
5/22/2012,96.88,99.95,96.59,97.53,5839789
5/23/2012,96.75,98.51,95.51,98.04,5469611
5/24/2012,98.32,98.5,95.84,96.86,5177906
5/25/2012,96.54,97.78,96.51,96.7,3096029
5/29/2012,97.01,97.88,95.38,97.86,4529717
5/30/2012,96.68,96.9,94.41,94.61,5713836
5/31/2012,94.9,96.65,93.7,95.7,4834240
6/1/2012,94.07,94.2,92.19,92.64,5385426
6/4/2012,92.76,93.02,90.55,91,5334380
6/5/2012,90.96,93,90.71,92.21,4684610
6/6/2012,93.04,95.07,92.905,94.96,6406692
6/7/2012,96.64,97.5,93.29,94,6069468
6/8/2012,93.63,94.84,92.89,94.54,3370829
6/11/2012,96.01,96.76,92.66,92.8,4942070
6/12/2012,92.91,94.04,92.52,94.04,3668691
6/13/2012,93.32,94.42,92.27,92.72,4694645
6/14/2012,92.94,94.2891,92.51,93.82,4461313
6/15/2012,93.68,95.77,92.75,95.66,6186943
6/18/2012,95.24,95.27,93.32,93.63,4085789
6/19/2012,94.3,97.47,94.15,96.37,5296865
6/20/2012,97.01,97.6,95.37,96.55,4942478
6/21/2012,96.8,96.87,93.87,93.9,5579342
6/22/2012,95.32,95.32,93.16,93.63,6727615
